cov_id,study_id,study_name,month_start,year_start,month_end,year_end,year_publish,year_mid,country,region_actual,region_analysis,urban_rural,location,study_design,study_sample,sex,population,population_detail,age_group,reproductive_age,age_range,age_min,age_max,age_mean,age_median,age_iqr,hiv_status,hiv_tested,hiv_positive,hiv_prevalence,sti,num,denom,prev,specimen,test,sens,spec,adj_prev,adj_se,adj_prev_lwr,adj_prev_upr,adj_num,adj_denom
#23846,van de Wijgert 2006,NA,January,2002,August,2002,2006,2002,South Africa,SA,SA,Peri-urban,"Gugulethu, Cape Town",Cross sectional,Convenience,Female,PHC/OPD attendees,"Sexually active, non-pregnant attendees of community health centre for reasons other than to seek care for an STI or vaginal infection",Adult,N,18 to 69,18,69,30.6,NA,NA,Mixed,NA,NA,NR,NG,17,300,0.055,genital fluid,NAAT,93.3,99.2,0.055853832,0.014820231,0.029759098,0.087762114,13.41019883,240.0945171
#23846,van de Wijgert 2006,NA,January,2002,August,2002,2006,2002,South Africa,SA,SA,Peri-urban,"Gugulethu, Cape Town",Cross sectional,Convenience,Female,PHC/OPD attendees,"Sexually active, non-pregnant attendees of community health centre for reasons other than to seek care for an STI or vaginal infection",Adult,N,18 to 69,18,69,30.6,NA,NA,Mixed,NA,NA,NR,TV,33,300,0.11,genital fluid,culture,68.8,100,0.163966682,0.026004018,0.116566629,0.219217001,33.23945332,202.7207777
#23576,Schonfeld 2018,NA,May,2014,September,2015,2018,2014,Ethiopia,EA,EA,Mixed,"Asella, Central Ethiopia",Cohort,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,NR,NR,NR,25.8,NA,NA,Mixed,580,12,2.10E-02,CT,57,580,0.098275862,genital fluid,rapid antigen test,56,99,0.162777968,0.022472477,0.121190036,0.208333423,43.9268452,269.8574375
#23576,Schonfeld 2018,NA,May,2014,September,2015,2018,2014,Ethiopia,EA,EA,Mixed,"Asella, Central Ethiopia",Cohort,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,NR,NR,NR,25.8,NA,NA,Mixed,580,12,2.10E-02,NG,25,580,0.043103448,genital fluid,rapid antigen test,70,96,0.013528247,0.010163421,0.000618163,0.038189429,1.747784442,129.1951891
#23576,Schonfeld 2018,NA,May,2014,September,2015,2018,2014,Ethiopia,EA,EA,Mixed,"Asella, Central Ethiopia",Cohort,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,NR,NR,NR,25.8,NA,NA,Mixed,580,12,2.10E-02,TV,31,580,0.053448276,genital fluid,rapid antigen test,83.3,98.8,0.05255934,0.011414632,0.031630034,0.076366337,20.08759694,382.188909
#22188,Ghebremichael 2009,Moshi Infertility survey,November,2002,March,2003,2009,2003,Tanzania,EA,EA,Urban,Moshi,Cross sectional,Random,Female,Community members,Community-based infertility study,Adult,Y,20 to 44,20,44,NA,NA,NA,Mixed,1418,164,0.116,CT,22,1440,0.015,urine,NAAT,87,99.8,0.016099185,0.003823153,0.00938515,0.024025522,17.44679897,1083.70698
#22188,Ghebremichael 2009,Moshi Infertility survey,November,2002,March,2003,2009,2003,Tanzania,EA,EA,Urban,Moshi,Cross sectional,Random,Female,Community members,Community-based infertility study,Adult,Y,20 to 44,20,44,NA,NA,NA,Mixed,1418,164,0.116,NG,3,1440,0.002,urine,NAAT,91.6,100,0.003046779,0.001556515,0.000832846,0.006652074,3.81988459,1253.745145
#22188,Ghebremichael 2009,Moshi Infertility survey,November,2002,March,2003,2009,2003,Tanzania,EA,EA,Urban,Moshi,Cross sectional,Random,Female,Community members,Community-based infertility study,Adult,Y,20 to 44,20,44,NA,NA,NA,Mixed,1418,164,0.116,TV,156,1440,0.108,urine,NAAT,66.9,98.3,0.140733528,0.012506856,0.11727802,0.165453014,108.7994459,773.0883143
#21805,Chersich 2009,NA,March,2006,August,2006,2009,2006,Kenya,EA,EA,Urban,Mombasa,Cross sectional,Consecutive,Female,PHC/OPD attendees,"Postpartum women bringing infant for immunization and well-child services or for acute paediatric care,  4 weeks to 1 year after childbirth",Adult,Y,16 to 45,16,45,25.5,NA,NA,Mixed,496,54,0.11,TV,35,454,0.077092511,genital fluid,WM,52,100,0.151573807,0.024902951,0.107105509,0.204151657,31.43118465,207.3655425
#22061,Enwuru 2024,NA,April,2019,September,2020,2024,2020,Nigeria,WA,WA,Urban,Lagos,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women attending ANC,Adult,Y,15+,15,NR,28.11,NA,NA,HIV negative,232,0,0,TV,48,232,0.206896552,genital fluid,WM,52,100,0.402294672,0.05079123,0.305057211,0.506545542,37.49714752,93.20816331
#22474,Kaida 2018,AYAZAZI,November,2014,April,2016,2018,2015,South Africa,SA,SA,Urban,Durban and Soweto,Cohort,Convenience,Female,Community members,Adolescents from community,Youth,Y,16 to 24,16,24,NA,NA,NA,Mixed,198,10,5.10E-02,CT,36,198,0.182,genital fluid,NAAT,88.6,99.6,0.20518187,0.030390913,0.148638184,0.267141058,36.22915777,176.5709505
#22474,Kaida 2018,AYAZAZI,November,2014,April,2016,2018,2015,South Africa,SA,SA,Urban,Durban and Soweto,Cohort,Convenience,Female,Community members,Adolescents from community,Youth,Y,16 to 24,16,24,NA,NA,NA,Mixed,198,10,5.10E-02,NG,14,198,0.071,genital fluid,NAAT,93.3,99.2,0.072474753,0.020301158,0.03802402,0.116231643,11.82109244,163.1063513
#22474,Kaida 2018,AYAZAZI,November,2014,April,2016,2018,2015,South Africa,SA,SA,Urban,Durban and Soweto,Cohort,Convenience,Female,Community members,Adolescents from community,Youth,Y,16 to 24,16,24,NA,NA,NA,Mixed,198,10,5.10E-02,TV,16,198,0.081,genital fluid,NAAT,95,98,0.069932563,0.021097674,0.033366668,0.115035496,10.21890083,146.1250725
#23849,van der Veer 2024,NA,August,2021,March,2022,2024,2021,Malawi,EA,EA,Urban,Blantyre,Case control,Consecutive,Female,ANC and GYN attendees,"All women who delivered at or presented to QECH [Queen Elixabeth Central Hospital, Blantyre] within 48 hours after birth",Adult,Y,NR,NR,NR,NA,24,19.5-30,Mixed,510,84,0.164,CT,14,507,0.027,genital fluid,NAAT,88.6,99.6,0.028831996,0.008340489,0.014162484,0.046799169,11.60541727,402.518689
#23849,van der Veer 2024,NA,August,2021,March,2022,2024,2021,Malawi,EA,EA,Urban,Blantyre,Case control,Consecutive,Female,ANC and GYN attendees,"All women who delivered at or presented to QECH [Queen Elixabeth Central Hospital, Blantyre] within 48 hours after birth",Adult,Y,NR,NR,NR,NA,24,19.5-30,Mixed,510,84,0.164,NG,16,507,0.031,genital fluid,NAAT,93.3,99.2,0.027478639,0.008551817,0.012931287,0.045974483,10.04090445,365.4076294
#23849,van der Veer 2024,NA,August,2021,March,2022,2024,2021,Malawi,EA,EA,Urban,Blantyre,Case control,Consecutive,Female,ANC and GYN attendees,"All women who delivered at or presented to QECH [Queen Elixabeth Central Hospital, Blantyre] within 48 hours after birth",Adult,Y,NR,NR,NR,NA,24,19.5-30,Mixed,510,84,0.164,TV,87,507,0.171,genital fluid,NAAT,95,98,0.164257971,0.018224545,0.130903406,0.202138573,67.89093214,413.3189495
#22755,Lingappa 2009,Partners HSV-2/HIV Transmission Study (Partners Study),November,2004,April,2007,2009,2006,"Botswana, Kenya, Rwanda, South Africa, Tanzania, Uganda, Zambia",EA,EA,Mixed,14 sites,RCT,Convenience,Female,HIV/STI prevention trial participants,HIV-negative partner in HIV-1 serodiscordant couple,Adult,Y,18+,18,NR,NA,31,25-38,HIV negative,1120,0,0,CT,19,1120,0.02,genital fluid,NAAT,88.6,99.6,0.01557881,0.00454813,0.007815378,0.025248169,11.55004779,741.3947251
#22755,Lingappa 2009,Partners HSV-2/HIV Transmission Study (Partners Study),November,2004,April,2007,2009,2006,"Botswana, Kenya, Rwanda, South Africa, Tanzania, Uganda, Zambia",EA,EA,Mixed,14 sites,RCT,Convenience,Female,HIV/STI prevention trial participants,HIV-negative partner in HIV-1 serodiscordant couple,Adult,Y,18+,18,NR,NA,31,25-38,HIV negative,1120,0,0,NG,12,1120,0.01,genital fluid,NAAT,93.3,99.2,0.004573544,0.00311071,0.00031183,0.011960596,2.151770393,470.482012
#22755,Lingappa 2009,Partners HSV-2/HIV Transmission Study (Partners Study),November,2004,April,2007,2009,2006,"Botswana, Kenya, Rwanda, South Africa, Tanzania, Uganda, Zambia",EA,EA,Mixed,14 sites,RCT,Convenience,Female,HIV/STI prevention trial participants,HIV-negative partner in HIV-1 serodiscordant couple,Adult,Y,18+,18,NR,NA,31,25-38,HIV negative,1120,0,0,TV,123,1120,0.11,genital fluid,NAAT,95,98,0.09718655,0.009834825,0.078139056,0.11662479,88.16111353,907.1328695
#23168,Ngandjio 2003,NA,May,2001,July,2001,2003,2001,Cameroon,CA,CA,Urban,Yaounde,Cross sectional,Convenience,Female,Students,Volunteer students,Youth,Y,NR,NR,NR,NA,NA,NA,Mixed,NA,NA,NR,CT,24,605,0.0396,genital fluid,DFA and NAAT,82,99.6,0.045579228,0.009638687,0.028269142,0.066405762,21.34214653,468.2428236
#23168,Ngandjio 2003,NA,May,2001,July,2001,2003,2001,Cameroon,CA,CA,Urban,Yaounde,Cross sectional,Convenience,Male,Students,Volunteer students,Youth,Y,NR,NR,NR,NA,NA,NA,Mixed,NA,NA,NR,CT,24,662,0.0362,genital fluid,DFA and NAAT,82,99.2,0.036639429,0.009112441,0.020245246,0.056184789,15.57459624,425.0774869
#22755,Lingappa 2009,Partners HSV-2/HIV Transmission Study (Partners Study),November,2004,April,2007,2009,2006,"Botswana, Kenya, Rwanda, South Africa, Tanzania, Uganda, Zambia",EA,EA,Mixed,14 sites,RCT,Convenience,Male,HIV/STI prevention trial participants,HIV-negative partner in HIV-1 serodiscordant couple,Adult,Y,18+,18,NR,NA,35,30-42,HIV negative,2304,0,0,CT,64,2304,0.03,urine,NAAT,87.8,99.3,0.024421982,0.004010605,0.017037398,0.032815629,36.17463179,1481.232459
#22755,Lingappa 2009,Partners HSV-2/HIV Transmission Study (Partners Study),November,2004,April,2007,2009,2006,"Botswana, Kenya, Rwanda, South Africa, Tanzania, Uganda, Zambia",EA,EA,Mixed,14 sites,RCT,Convenience,Male,HIV/STI prevention trial participants,HIV-negative partner in HIV-1 serodiscordant couple,Adult,Y,18+,18,NR,NA,35,30-42,HIV negative,2304,0,0,NG,11,2304,0.01,urine,NAAT,80.9,99.9,0.005224212,0.001906249,0.002079156,0.009477608,7.471497229,1430.167302
#22755,Lingappa 2009,Partners HSV-2/HIV Transmission Study (Partners Study),November,2004,April,2007,2009,2006,"Botswana, Kenya, Rwanda, South Africa, Tanzania, Uganda, Zambia",EA,EA,Mixed,14 sites,RCT,Convenience,Male,HIV/STI prevention trial participants,HIV-negative partner in HIV-1 serodiscordant couple,Adult,Y,18+,18,NR,NA,35,30-42,HIV negative,2304,0,0,TV,157,2304,0.07,urine,NAAT,96,97.7,0.048436826,0.005562984,0.037911316,0.059750914,72.13953371,1489.353032
#22474,Kaida 2018,AYAZAZI,November,2014,April,2016,2018,2015,South Africa,SA,SA,Urban,Durban and Soweto,Cohort,Convenience,Male,Community members,Adolescents from community,Youth,Y,16 to 24,16,24,NA,NA,NA,Mixed,154,3,0.02,CT,12,154,0.078,urine,NAAT,87.8,99.3,0.087312702,0.024861221,0.045746262,0.142426254,11.25724124,128.9301661
#22474,Kaida 2018,AYAZAZI,November,2014,April,2016,2018,2015,South Africa,SA,SA,Urban,Durban and Soweto,Cohort,Convenience,Male,Community members,Adolescents from community,Youth,Y,16 to 24,16,24,NA,NA,NA,Mixed,154,3,0.02,NG,2,154,0.013,urine,NAAT,80.9,99.9,0.022503318,0.013524915,0.003674543,0.055848203,2.70607186,120.252127
#22474,Kaida 2018,AYAZAZI,November,2014,April,2016,2018,2015,South Africa,SA,SA,Urban,Durban and Soweto,Cohort,Convenience,Male,Community members,Adolescents from community,Youth,Y,16 to 24,16,24,NA,NA,NA,Mixed,154,3,0.02,TV,1,154,0.007,urine,NAAT,96,97.7,0.00802053,0.007615118,0.00025832,0.027844513,1.100412669,137.1994948
#32535,Ramjee 2008,HPTN 055,June,2003,October,2004,2008,2004,South Africa,SA,SA,Mixed,Durban and Hlabisa,Cohort,Convenience,Female,HIV/STI prevention trial participants,Women recruited from community meetings and door-to-door visits,Adult,NR,18+,18,NR,NA,29.9,NA,Mixed,479,177.733,0.371050104,CT,35,479,0.074045929,urine,NAAT,87,99.8,0.083945239,0.01369376,0.059193727,0.112481283,34.42453835,410.0832713
#32535,Ramjee 2008,HPTN 055,June,2003,October,2004,2008,2004,South Africa,SA,SA,Mixed,Durban and Hlabisa,Cohort,Convenience,Female,HIV/STI prevention trial participants,Women recruited from community meetings and door-to-door visits,Adult,NR,18+,18,NR,NA,29.9,NA,Mixed,479,177.733,0.371050104,NG,31,479,0.06654071,urine,NAAT,91.6,100,0.072572978,0.01254919,0.050004491,0.099667616,31.01689091,427.3889782
#32535,Ramjee 2008,HPTN 055,June,2003,October,2004,2008,2004,South Africa,SA,SA,Mixed,Durban and Hlabisa,Cohort,Convenience,Female,HIV/STI prevention trial participants,Women recruited from community meetings and door-to-door visits,Adult,NR,18+,18,NR,NA,29.9,NA,Mixed,479,177.733,0.371050104,TV,42,479,0.089586639,genital fluid,WM,52,100,0.171296361,0.02488527,0.126229435,0.222085543,39.26547201,229.2253716
#32535,Ramjee 2008,HPTN 055,June,2003,October,2004,2008,2004,Zambia,EA,EA,Urban,Lusaka,Cohort,Convenience,Female,HIV/STI prevention trial participants,Women recruited from lower middle class socioeconomic communities through community meetings and local family planning clinics,Adult,NR,18+,18,NR,NA,27,NA,Mixed,239,92,0.387,CT,6,239,0.027,urine,NAAT,87,99.8,0.03117866,0.012613853,0.01129082,0.060339577,5.919200481,189.8478144
#32535,Ramjee 2008,HPTN 055,June,2003,October,2004,2008,2004,Zambia,EA,EA,Urban,Lusaka,Cohort,Convenience,Female,HIV/STI prevention trial participants,Women recruited from lower middle class socioeconomic communities through community meetings and local family planning clinics,Adult,NR,18+,18,NR,NA,27,NA,Mixed,239,92,0.387,NG,8,239,0.034,urine,NAAT,91.6,100,0.040959901,0.013450604,0.018794658,0.071397788,8.893464684,217.1261255
#32535,Ramjee 2008,HPTN 055,June,2003,October,2004,2008,2004,Zambia,EA,EA,Urban,Lusaka,Cohort,Convenience,Female,HIV/STI prevention trial participants,Women recruited from lower middle class socioeconomic communities through community meetings and local family planning clinics,Adult,NR,18+,18,NR,NA,27,NA,Mixed,239,92,0.387,TV,8,239,0.037,genital fluid,WM,52,100,0.072137809,0.023543381,0.034101728,0.122786239,8.711074561,120.7560173
#27026,Kamali 2010,NA,June,2003,September,2004,2010,2004,Uganda,EA,EA,Urban,Kampala,RCT,NR,Female,HIV/STI prevention trial participants,Women attending hospital; recruited to participate in trial,Adult,Y,18 to 45,18,45,NA,29,25-33.8,Mixed,180,73,0.4,CT,6,180,0.033,genital fluid,NAAT,88.6,99.6,0.038956448,0.016151614,0.012372836,0.077290387,5.590747856,143.5127717
#27026,Kamali 2010,NA,June,2003,September,2004,2010,2004,Uganda,EA,EA,Urban,Kampala,RCT,NR,Female,HIV/STI prevention trial participants,Women attending hospital; recruited to participate in trial,Adult,Y,18 to 45,18,45,NA,29,25-33.8,Mixed,180,73,0.4,NG,2,180,0.011,genital fluid,NAAT,93.3,99.2,0.011705914,0.0094136,0.000540653,0.035246204,1.528218177,130.5509445
#27026,Kamali 2010,NA,June,2003,September,2004,2010,2004,Uganda,EA,EA,Urban,Kampala,RCT,NR,Female,HIV/STI prevention trial participants,Women attending hospital; recruited to participate in trial,Adult,Y,18 to 45,18,45,NA,29,25-33.8,Mixed,180,73,0.4,TV,11,180,0.061,genital fluid,culture,68.8,100,0.095809356,0.026924741,0.051332015,0.156817255,11.44913811,119.4991663
#23338,Palanee-Phillips 2015,ASPIRE / MTN-020,August,2012,June,2014,2015,2013,Malawi,EA,EA,Urban,"Blantrye, Lilongwe",RCT,Convenience,Female,HIV/STI prevention trial participants,"HIV-negative, recruited from clinics for treatment of STIs, family planning clinics, post-natal clinics, as well as community-based locations",Adult,Y,18 to 45,18,45,NA,28,24-33,HIV negative,272,0,0,CT,6,272,0.02,urine,NAAT,87,99.8,0.026862243,0.010365818,0.010372422,0.050409777,6.535091742,243.2816877
#23338,Palanee-Phillips 2015,ASPIRE / MTN-020,August,2012,June,2014,2015,2013,Malawi,EA,EA,Urban,"Blantrye, Lilongwe",RCT,Convenience,Female,HIV/STI prevention trial participants,"HIV-negative, recruited from clinics for treatment of STIs, family planning clinics, post-natal clinics, as well as community-based locations",Adult,Y,18 to 45,18,45,NA,28,24-33,HIV negative,272,0,0,NG,13,272,0.05,urine,NAAT,91.6,100,0.056011428,0.014691247,0.030583583,0.087787779,13.7215355,244.977428
#23338,Palanee-Phillips 2015,ASPIRE / MTN-020,August,2012,June,2014,2015,2013,Malawi,EA,EA,Urban,"Blantrye, Lilongwe",RCT,Convenience,Female,HIV/STI prevention trial participants,"HIV-negative, recruited from clinics for treatment of STIs, family planning clinics, post-natal clinics, as well as community-based locations",Adult,Y,18 to 45,18,45,NA,28,24-33,HIV negative,272,0,0,TV,28,272,0.1,genital fluid,rapid antigen test,83.3,98.8,0.114644133,0.022457648,0.074214894,0.16269343,23.07241284,201.2524512
#23338,Palanee-Phillips 2015,ASPIRE / MTN-020,August,2012,June,2014,2015,2013,South Africa,SA,SA,Urban,"Cape Town, Durban, Johannesburg",RCT,Convenience,Female,HIV/STI prevention trial participants,"HIV-negative, recruited from clinics for treatment of STIs, family planning clinics, post-natal clinics, as well as community-based locations",Adult,Y,18 to 45,18,45,NA,24,21-29,HIV negative,1426,0,0,CT,237,1426,0.17,urine,NAAT,87,99.8,0.189601154,0.01133836,0.167410044,0.21276507,226.6106455,1195.196552
#23338,Palanee-Phillips 2015,ASPIRE / MTN-020,August,2012,June,2014,2015,2013,South Africa,SA,SA,Urban,"Cape Town, Durban, Johannesburg",RCT,Convenience,Female,HIV/STI prevention trial participants,"HIV-negative, recruited from clinics for treatment of STIs, family planning clinics, post-natal clinics, as well as community-based locations",Adult,Y,18 to 45,18,45,NA,24,21-29,HIV negative,1426,0,0,NG,55,1426,0.04,urine,NAAT,91.6,100,0.042750209,0.005587183,0.03255445,0.054405386,56.04231262,1310.924879
#23338,Palanee-Phillips 2015,ASPIRE / MTN-020,August,2012,June,2014,2015,2013,South Africa,SA,SA,Urban,"Cape Town, Durban, Johannesburg",RCT,Convenience,Female,HIV/STI prevention trial participants,"HIV-negative, recruited from clinics for treatment of STIs, family planning clinics, post-natal clinics, as well as community-based locations",Adult,Y,18 to 45,18,45,NA,24,21-29,HIV negative,1426,0,0,TV,88,1426,0.06,genital fluid,rapid antigen test,83.3,98.8,0.061323399,0.007604933,0.047465677,0.076882562,61.03482324,995.2941991
#23338,Palanee-Phillips 2015,ASPIRE / MTN-020,August,2012,June,2014,2015,2013,Uganda,EA,EA,Urban,Kampala,RCT,Convenience,Female,HIV/STI prevention trial participants,"HIV-negative, recruited from clinics for treatment of STIs, family planning clinics, post-natal clinics, as well as community-based locations",Adult,Y,18 to 45,18,45,NA,28,24-33,HIV negative,253,0,0,CT,25,253,0.1,urine,NAAT,87,99.8,0.114707226,0.022172373,0.07537792,0.161236285,23.69431317,206.5633882
#23338,Palanee-Phillips 2015,ASPIRE / MTN-020,August,2012,June,2014,2015,2013,Uganda,EA,EA,Urban,Kampala,RCT,Convenience,Female,HIV/STI prevention trial participants,"HIV-negative, recruited from clinics for treatment of STIs, family planning clinics, post-natal clinics, as well as community-based locations",Adult,Y,18 to 45,18,45,NA,28,24-33,HIV negative,253,0,0,NG,15,253,0.06,urine,NAAT,91.6,100,0.068613819,0.016692022,0.039310296,0.104042988,15.73747577,229.3630651
#23338,Palanee-Phillips 2015,ASPIRE / MTN-020,August,2012,June,2014,2015,2013,Uganda,EA,EA,Urban,Kampala,RCT,Convenience,Female,HIV/STI prevention trial participants,"HIV-negative, recruited from clinics for treatment of STIs, family planning clinics, post-natal clinics, as well as community-based locations",Adult,Y,18 to 45,18,45,NA,28,24-33,HIV negative,253,0,0,TV,13,253,0.05,genital fluid,rapid antigen test,83.3,98.8,0.052336508,0.017412093,0.022503413,0.090905079,8.561733376,163.5900772
#23338,Palanee-Phillips 2015,ASPIRE / MTN-020,August,2012,June,2014,2015,2013,Zimbabwe,EA,EA,Urban,"Chitungwiza, Harare",RCT,Convenience,Female,HIV/STI prevention trial participants,"HIV-negative, recruited from clinics for treatment of STIs, family planning clinics, post-natal clinics, as well as community-based locations",Adult,Y,18 to 45,18,45,NA,28,25-33,HIV negative,678,0,0,CT,48,678,0.07,urine,NAAT,87,99.8,0.080565915,0.011316115,0.059905962,0.103746469,46.60457548,578.4651657
#23338,Palanee-Phillips 2015,ASPIRE / MTN-020,August,2012,June,2014,2015,2013,Zimbabwe,EA,EA,Urban,"Chitungwiza, Harare",RCT,Convenience,Female,HIV/STI prevention trial participants,"HIV-negative, recruited from clinics for treatment of STIs, family planning clinics, post-natal clinics, as well as community-based locations",Adult,Y,18 to 45,18,45,NA,28,25-33,HIV negative,678,0,0,NG,26,678,0.04,urine,NAAT,91.6,100,0.043318457,0.008430598,0.028431794,0.060785006,25.25786054,583.0738769
#23338,Palanee-Phillips 2015,ASPIRE / MTN-020,August,2012,June,2014,2015,2013,Zimbabwe,EA,EA,Urban,"Chitungwiza, Harare",RCT,Convenience,Female,HIV/STI prevention trial participants,"HIV-negative, recruited from clinics for treatment of STIs, family planning clinics, post-natal clinics, as well as community-based locations",Adult,Y,18 to 45,18,45,NA,28,25-33,HIV negative,678,0,0,TV,51,678,0.08,genital fluid,rapid antigen test,83.3,98.8,0.078549777,0.012337518,0.055623278,0.103364987,37.35134024,475.511728
